ballX,ballY,vy,vx,paddleY,deltaY,action
0.8523059716514039,0.3890609322916666,0.0894264166666666,1.0,0.388235294117647,0.5095579952033195,0
0.6252190422421341,0.4290834270833333,0.1850116666666666,0.0,0.4647058823529412,0.5262574463531002,0
0.755774961758922,0.9837578125,1.0,1.0,0.7058823529411764,0.3204941582452081,1
0.5636687865729254,0.7943453802083332,0.3171958333333333,0.3362079999999999,0.8235294117647058,0.4975742136053887,0
0.5787302606529192,0.1020425364583333,0.839595,1.0,0.0,0.4753388166509287,1
0.6651521388804186,0.552223125,0.0,1.0,0.388235294117647,0.4111423715434731,0
0.8279407907039493,0.46875,1.0,1.0,0.3235294117647059,0.4269344156894187,1
0.6542244466297215,0.7838677552083333,0.9085465,1.0,0.6,0.3845153616886066,1
0.6457597897983375,0.7980613697916665,0.7957394166666667,1.0,0.7058823529411764,0.432501915172234,1
0.5649745358864006,0.03125,1.0,1.0,0.0,0.5180392211402431,0
0.9426129502004176,0.48009065625,0.7477886666666667,0.1688849999999999,0.4235294117647059,0.4735002619875758,1
0.8543710014540217,0.7189099791666667,0.0,1.0,0.7411764705882353,0.4990934553502715,0
0.8748075173448597,0.5420993177083333,0.8767333333333334,0.9686875,0.4705882352941176,0.4612304458575247,1
0.6885485773625202,0.3280157239583333,0.18377225,0.0,0.4411764705882353,0.5746529441760363,0
0.3465550853879765,0.1781800989583333,0.6955644166666667,0.8975105000000001,0.4588235294117647,0.6744549285096979,2
0.5806160602015803,0.2187507135416666,0.2000006666666667,0.0,0.1941176470588235,0.5086141557019389,0
0.8137705811050427,0.059292703125,0.8162277499999999,0.0,0.088235294117647,0.5482476928422721,0
0.7492649421422063,0.9368331458333332,1.0,1.0,0.8,0.399062741407118,1
0.6842944196210258,0.75609071875,0.9567204166666666,1.0,0.7411764705882353,0.4766669016647056,1
0.8999321697450128,0.8125,0.0,1.0,0.7411764705882353,0.442642140767147,1
0.865507391826706,0.09375,1.0,1.0,0.0,0.4803406809536951,1
0.9048205018022608,0.5349065468749999,0.0,1.0,0.5411764705882353,0.5032674974090815,0
0.9410746949314936,0.9615736822916668,0.744209,0.1806305,0.8588235294117647,0.415555277835995,0
0.5242661585174452,0.5625,1.0,1.0,0.8823529411764706,0.6688333818864352,0
0.6168467209857598,0.7660556614583333,0.1087076666666666,0.65187975,0.6823529411764706,0.439240830818901,0
0.6995769637569768,0.8125,1.0,1.0,0.5294117647058824,0.3295465202075029,2
0.0886007410926192,0.8053627812499999,0.7114730833333334,0.429668,0.4941176470588235,0.3150022537601019,2
0.7954624323063153,0.6565515208333332,0.150387,0.91740925,0.6941176470588235,0.5115742607851118,0
0.7091401024412411,0.2969642291666666,0.096863,1.0,0.0,0.3577666043982077,2
0.7626154923323155,0.845017671875,0.2244755,0.062829,0.9,0.5078499560276374,0
0.5971953251445364,0.2317627291666666,0.8876434166666667,0.66293025,0.1176470588235294,0.4599255265966924,1
0.4710707869405897,0.942277671875,0.1921475,0.0,0.4352941176470588,0.201002939502831,2
0.6953342700899249,0.251861890625,0.2279498333333333,0.07783925,0.2941176470588235,0.5420485323278161,0
0.4465569017331408,0.8843352812499999,0.286095,0.7005889999999999,0.3176470588235294,0.1731215358556172,2
0.9266352799383912,0.2884872760416667,0.18377225,0.0,0.0705882352941176,0.4005782447134324,0
0.970298085783196,0.5533983697916667,0.8162277499999999,0.0,0.4058823529411764,0.4198581263819873,1
0.4100415393318025,0.5354165625,0.7782003333333334,1.0,0.5294117647058824,0.4966767778654328,1
0.289498881513932,0.500260234375,0.8078525,0.0,0.1529411764705882,0.3168233728486185,2
0.1181422490531792,0.6991393541666666,0.7579241666666666,0.1334634999999999,0.8941176470588235,0.5926988049716697,2
0.88571858637456,0.938185296875,0.0,1.0,0.9176470588235294,0.4610780557919106,0
0.6297472952970704,0.4242186927083333,1.0,1.0,0.3529411764705882,0.4695023852070576,1
0.9076870839119346,0.355756125,0.8162277499999999,0.0,0.2294117647058823,0.4448249616410285,1
0.177272270183954,0.6871852083333333,0.6873744166666667,0.7207082499999999,0.4588235294117647,0.3674349353747905,2
0.7243191349383484,0.2246774427083333,0.7567741666666666,0.1376542499999999,0.1411764705882353,0.476765385959398,1
0.3463279013676866,0.1387710989583333,0.1937851666666666,0.0,0.188235294117647,0.5537144461179839,2
0.4965943058587136,0.3062148906249999,0.8062148333333333,0.0,0.2235294117647058,0.471565532065117,1
0.936286693874194,0.3399043489583333,0.7589747499999999,0.1295937499999999,0.2647058823529412,0.4732356527924614,1
0.7631684132203908,0.0501607239583333,0.0,1.0,0.0,0.506632714146644,2
0.4194144157035805,0.9315054427083332,0.7039596666666667,0.6859612500000001,0.4941176470588235,0.2389159466845002,1
0.1029339365210467,0.8353478124999999,0.6917874166666667,0.5064167500000001,0.4941176470588235,0.2969159832709335,2
0.6008931747427544,0.6047148697916667,0.18377225,0.0,0.6882352941176471,0.5396993729284515,0
0.8170430985147988,0.9721508802083334,0.0544138333333333,0.8367585,0.9647058823529412,0.4657231693842565,1
0.4211726296831785,0.030526125,0.744209,0.1806305,0.6470588235294118,0.8640458004842523,0
0.6374477535451147,0.387887,0.2279498333333333,0.07783925,0.4352941176470588,0.5353984438664637,0
0.6607124960458804,0.3416995989583333,0.0,1.0,0.0352941176470588,0.3496325443178619,2
0.631355133302924,0.936131,0.8109155833333332,0.7953920000000001,0.9411764705882352,0.4748833397468499,1
0.8906905135109565,0.2404601354166666,0.9199151666666666,1.0,0.1470588235294117,0.470387179369871,1
0.8328637059480809,0.2040679843749999,0.2038391666666666,0.0,0.3,0.5740182452703655,0
0.8811488691836344,0.3503363124999999,0.1850116666666666,0.0,0.3235294117647059,0.4983587861991161,0
0.7330246375106307,0.4981137135416666,0.0,1.0,0.4352941176470588,0.4689122648251575,0
0.3490797895135826,0.9163609322916666,0.15046725,1.0,0.4941176470588235,0.2480507616372731,2
0.9547572556117756,0.6875,0.0,1.0,0.6705882352941176,0.4803406809536951,2
0.526324498334513,0.4982364947916666,0.24102525,0.1295937499999999,0.5235294117647059,0.5159613812761461,0
0.8431004294432269,0.2806417135416666,0.0,1.0,0.7764705882352941,0.7822959066299899,0
0.3808059862929865,0.5065697447916666,0.7111578333333333,1.0,0.6352941176470588,0.570624314811361,2
0.6181826613243371,0.092868109375,0.1898044166666667,0.0,0.1058823529411764,0.5374204270601843,0
0.8310600676866254,0.5078305416666666,0.1850116666666666,0.0,0.6058823529411764,0.5541561065070845,0
0.712099164131229,0.875,1.0,1.0,0.8529411764705882,0.4646329558759667,1
0.861964695421675,0.90625,0.0,1.0,0.9411764705882352,0.4929068610158777,2
0.833198803160646,0.59796309375,0.8272610833333334,1.0,0.6,0.4966487113022639,1
0.9547572556117756,0.71875,0.0,1.0,0.7058823529411764,0.4803406809536951,0
0.8420574522435054,0.875,0.0,1.0,0.7529411764705882,0.4112266906116903,0
0.6053504926631207,0.6034510520833333,0.8017255833333333,0.0,0.4764705882352941,0.4273660576914646,1
0.7218473590231742,0.718810875,0.0,1.0,0.7529411764705882,0.5054363226999187,0
0.9349830013321304,0.7136639739583333,0.2373609166666667,1.0,0.6,0.4268606427878186,2
0.8984741817804878,0.9666085260416668,0.2328680833333333,0.0981345,0.9882352941176472,0.4816323680269219,1
0.7820624882968298,0.6594313802083334,0.7761530833333333,1.0,0.6,0.4595724766263003,1
